BveTs Motor Noise Table 1.00:shift_jis
#
30.4,0.92,,,1,,,,,,,,,,,,
30.6,0.92,,,1,,,,,,,,,,,,
30.8,0.92,,,1,,,,,,,,,,,,
31,0.94,,,1,,,,,,,,,,,,
31.2,0.94,,,1,,,,,,,,,,,,
31.4,0.94,,,1,,,,,,,,,,,,
31.6,0.96,,,1,,,,,,,,,,,,
31.8,0.96,,,1,,,,,,,,,,,,
32,0.96,,,1,,,,,,,,,,,,
32.2,0.96,,,1,,,,,,,,,,,,
32.4,0.98,,,1,,,,,,,,,,,,
32.6,0.98,,,1,,,,,,,,,,,,
32.8,0.98,,,1,,,,,,,,,,,,
33,1,,,1,,,,,,,,,,,,
33.2,1,,,1,,,,,,,,,,,,
33.4,1,,,1,,,,,,,,,,,,
33.6,1.02,,,1,,,,,,,,,,,,
33.8,1.02,,,1,,,,,,,,,,,,
34,1.02,,,1,,,,,,,,,,,,
34.2,1.02,,,,,1,,,,,,,,,,
34.4,1.04,,,,,1,,,,,,,,,,
34.6,1.04,,,,,1,,,,,,,,,,
34.8,1.04,,,,,1,,,,,,,,,,
35,1.06,,,,,1,,,,,,,,,,
35.2,1.06,,,,,1,,,,,,,,,,
35.4,1.06,,,,,1,,,,,,,,,,
35.6,1.06,,,,,1,,,,,,,,,,
35.8,1.08,,,,,1,,,,,,,,,,
36,1.08,,,,,1,,,,,,,,,,
36.2,1.08,,,,,1,,,,,,,,,,
36.4,1.1,,,,,,1,,,,,,,,,
36.6,1.1,,,,,,1,,,,,,,,,
36.8,1.1,,,,,,1,,,,,,,,,
37,1.1,,,,,,1,,,,,,,,,
37.2,1.12,,,,,,1,,,,,,,,,
37.4,1.12,,,,,,1,,,,,,,,,
37.6,1.12,,,,,,1,,,,,,,,,
37.8,1.14,,,,,,1,,,,,,,,,
38,1.14,,,,,,1,,,,,,,,,
38.2,1.14,,,,,,1,,,,,,,,,
38.4,1.16,,,,,,1,,,,,,,,,
38.6,1.16,,,,,,1,,,,,,,,,
38.8,1.16,,,,,,1,,,,,,,,,
39,1.16,,,,,,1,,,,,,,,,
39.2,1.18,,,,,,1,,,,,,,,,
39.4,1.18,,,,,,1,,,,,,,,,
39.6,1.18,,,,,,1,,,,,,,,,
39.8,1.2,,,,,,1,,,,,,,,,
40,1.2,,,,,,1,,,,,,,,,
40.2,1.2,,,,,,1,,,,,,,,,
40.4,1.2,,,,,,1,,,,,,,,,
40.6,1.22,,,,,,1,,,,,,,,,
40.8,1.22,,,,,,1,,,,,,,,,
41,1.22,,,,,,1,,,,,,,,,
41.2,1.24,,,,,,1,,,,,,,,,
41.4,1.24,,,,,,1,,,,,,,,,
41.6,1.24,,,,,,1,,,,,,,,,
41.8,1.24,,,,,,1,,,,,,,,,
42,1.26,,,,,,1,,,,,,,,,
42.2,1.26,,,,,,1,,,,,,,,,
42.4,1.26,,,,,,1,,,,,,,,,
42.6,1.28,,,,,,1,,,,,,,,,
42.8,1.28,,,,,,1,,,,,,,,,
43,1.28,,,,,,1,,,,,,,,,
43.2,1.3,,,,,,1,,,,,,,,,
43.4,1.3,,,,,,1,,,,,,,,,
43.6,1.3,,,,,,1,,,,,,,,,
43.8,1.3,,,,,,1,,,,,,,,,
44,1.32,,,,,,1,,,,,,,,,
44.2,1.32,,,,,,1,,,,,,,,,
44.4,1.32,,,,,,1,,,,,,,,,
44.6,1.34,,,,,,1,,,,,,,,,
44.8,1.34,,,,,,1,,,,,,,,,
45,1.34,,,,,,1,,,,,,,,,
45.2,1.34,,,,,,1,,,,,,,,,
45.4,1.36,,,,,,1,,,,,,,,,
45.6,1.36,,,,,,1,,,,,,,,,
45.8,1.36,,,,,,1,,,,,,,,,
46,1.38,,,,,,1,,,,,,,,,
46.2,1.38,,,,,,1,,,,,,,,,
46.4,1.38,,,,,,1,,,,,,,,,
46.6,1.4,,,,,,1,,,,,,,,,
46.8,1.4,,,,,,1,,,,,,,,,
47,1.4,,,,,,1,,,,,,,,,
47.2,1.4,,,,,,1,,,,,,,,,
47.4,1.42,,,,,,1,,,,,,,,,
47.6,1.42,,,,,,1,,,,,,,,,
47.8,1.42,,,,,,1,,,,,,,,,
48,1.44,,,,,,1,,,,,,,,,
48.2,1.44,,,,,,1,,,,,,,,,
48.4,1.44,,,,,,1,,,,,,,,,
48.6,1.44,,,,,,1,,,,,,,,,
48.8,1.46,,,,,,1,,,,,,,,,
49,1.46,,,,,,1,,,,,,,,,
49.2,1.46,,,,,,1,,,,,,,,,
49.4,1.48,,,,,,1,,,,,,,,,
49.6,1.48,,,,,,1,,,,,,,,,
49.8,1.48,,,,,,1,,,,,,,,,
50,1.48,,,,,,1,,,,,,,,,
50.2,1.5,,,,,,1,,,,,,,,,
50.4,1.5,,,,,,1,,,,,,,,,
50.6,1.5,,,,,,1,,,,,,,,,
50.8,1.52,,,,,,1,,,,,,,,,
51,1.52,,,,,,1,,,,,,,,,
51.2,1.52,,,,,,1,,,,,,,,,
51.4,1.54,,,,,,1,,,,,,,,,
51.6,1.54,,,,,,1,,,,,,,,,
51.8,1.54,,,,,,1,,,,,,,,,
52,1.54,,,,,,1,,,,,,,,,
52.2,1.56,,,,,,1,,,,,,,,,
52.4,1.56,,,,,,1,,,,,,,,,
52.6,1.56,,,,,,1,,,,,,,,,
52.8,1.58,,,,,,1,,,,,,,,,
53,1.58,,,,,,1,,,,,,,,,
53.2,1.58,,,,,,1,,,,,,,,,
53.4,1.58,,,,,,1,,,,,,,,,
53.6,1.6,,,,,,1,,,,,,,,,
53.8,1.6,,,,,,1,,,,,,,,,
54,1.6,,,,,,1,,,,,,,,,
54.2,1.62,,,,,,1,,,,,,,,,
54.4,1.62,,,,,,1,,,,,,,,,
54.6,1.62,,,,,,1,,,,,,,,,
54.8,1.64,,,,,,1,,,,,,,,,
55,1.64,,,,,,1,,,,,,,,,
55.2,1.64,,,,,,1,,,,,,,,,
55.4,1.64,,,,,,1,,,,,,,,,
55.6,1.66,,,,,,1,,,,,,,,,
55.8,1.66,,,,,,1,,,,,,,,,
56,1.66,,,,,,1,,,,,,,,,
56.2,1.68,,,,,,1,,,,,,,,,
56.4,1.68,,,,,,1,,,,,,,,,
56.6,1.68,,,,,,1,,,,,,,,,
56.8,1.68,,,,,,1,,,,,,,,,
57,1.7,,,,,,1,,,,,,,,,
57.2,1.7,,,,,,1,,,,,,,,,
57.4,1.7,,,,,,1,,,,,,,,,
57.6,1.72,,,,,,1,,,,,,,,,
57.8,1.72,,,,,,1,,,,,,,,,
58,1.72,,,,,,1,,,,,,,,,
58.2,1.72,,,,,,1,,,,,,,,,
58.4,1.74,,,,,,1,,,,,,,,,
58.6,1.74,,,,,,1,,,,,,,,,
58.8,1.74,,,,,,1,,,,,,,,,
59,1.76,,,,,,1,,,,,,,,,
59.2,1.76,,,,,,1,,,,,,,,,
59.4,1.76,,,,,,1,,,,,,,,,
59.6,1.78,,,,,,1,,,,,,,,,
59.8,1.78,,,,,,1,,,,,,,,,
60,1.78,,,,,,1,,,,,,,,,
60.2,1.78,,,,,,1,,,,,,,,,
60.4,1.8,,,,,,1,,,,,,,,,
60.6,1.8,,,,,,1,,,,,,,,,
60.8,1.8,,,,,,1,,,,,,,,,
61,1.82,,,,,,1,,,,,,,,,
61.2,1.82,,,,,,1,,,,,,,,,
61.4,1.82,,,,,,1,,,,,,,,,
61.6,1.82,,,,,,1,,,,,,,,,
61.8,1.84,,,,,,1,,,,,,,,,
62,1.84,,,,,,1,,,,,,,,,
62.2,1.84,,,,,,1,,,,,,,,,
62.4,1.86,,,,,,1,,,,,,,,,
62.6,1.86,,,,,,1,,,,,,,,,
62.8,1.86,,,,,,1,,,,,,,,,
63,1.86,,,,,,1,,,,,,,,,
63.2,1.88,,,,,,1,,,,,,,,,
63.4,1.88,,,,,,1,,,,,,,,,
63.6,1.88,,,,,,1,,,,,,,,,
63.8,1.9,,,,,,1,,,,,,,,,
64,1.9,,,,,,1,,,,,,,,,
64.2,1.9,,,,,,1,,,,,,,,,
64.4,1.92,,,,,,1,,,,,,,,,
64.6,1.92,,,,,,1,,,,,,,,,
64.8,1.92,,,,,,1,,,,,,,,,
65,1.92,,,,,,1,,,,,,,,,
65.2,1.94,,,,,,1,,,,,,,,,
65.4,1.94,,,,,,1,,,,,,,,,
65.6,1.94,,,,,,1,,,,,,,,,
65.8,1.96,,,,,,1,,,,,,,,,
66,1.96,,,,,,1,,,,,,,,,
66.2,1.96,,,,,,1,,,,,,,,,
66.4,1.96,,,,,,1,,,,,,,,,
66.6,1.98,,,,,,1,,,,,,,,,
66.8,1.98,,,,,,1,,,,,,,,,
67,1.98,,,,,,1,,,,,,,,,
67.2,2,,,,,,1,,,,,,,,,
67.4,2,,,,,,1,,,,,,,,,
67.6,2,,,,,,1,,,,,,,,,
67.8,2.02,,,,,,1,,,,,,,,,
68,2.02,,,,,,1,,,,,,,,,
68.2,2.02,,,,,,1,,,,,,,,,
68.4,2.02,,,,,,1,,,,,,,,,
68.6,2.04,,,,,,1,,,,,,,,,
68.8,2.04,,,,,,1,,,,,,,,,
69,2.04,,,,,,1,,,,,,,,,
69.2,2.06,,,,,,1,,,,,,,,,
69.4,2.06,,,,,,1,,,,,,,,,
69.6,2.06,,,,,,1,,,,,,,,,
69.8,2.06,,,,,,1,,,,,,,,,
70,2.08,,,,,,1,,,,,,,,,
70.2,2.08,,,,,,1,,,,,,,,,
70.4,2.08,,,,,,1,,,,,,,,,
70.6,2.1,,,,,,1,,,,,,,,,
70.8,2.1,,,,,,1,,,,,,,,,
71,2.1,,,,,,1,,,,,,,,,
71.2,2.1,,,,,,1,,,,,,,,,
71.4,2.12,,,,,,1,,,,,,,,,
71.6,2.12,,,,,,1,,,,,,,,,
71.8,2.12,,,,,,1,,,,,,,,,
72,2.14,,,,,,1,,,,,,,,,
72.2,2.14,,,,,,1,,,,,,,,,
72.4,2.14,,,,,,1,,,,,,,,,
72.6,2.16,,,,,,1,,,,,,,,,
72.8,2.16,,,,,,1,,,,,,,,,
73,2.16,,,,,,1,,,,,,,,,
73.2,2.16,,,,,,1,,,,,,,,,
73.4,2.18,,,,,,1,,,,,,,,,
73.6,2.18,,,,,,1,,,,,,,,,
73.8,2.18,,,,,,1,,,,,,,,,
74,2.2,,,,,,1,,,,,,,,,
74.2,2.2,,,,,,1,,,,,,,,,
74.4,2.2,,,,,,1,,,,,,,,,
74.6,2.2,,,,,,1,,,,,,,,,
74.8,2.22,,,,,,1,,,,,,,,,
75,2.22,,,,,,1,,,,,,,,,
75.2,2.22,,,,,,1,,,,,,,,,
75.4,2.24,,,,,,1,,,,,,,,,
75.6,2.24,,,,,,1,,,,,,,,,
75.8,2.24,,,,,,1,,,,,,,,,
76,2.24,,,,,,1,,,,,,,,,
76.2,2.26,,,,,,1,,,,,,,,,
76.4,2.26,,,,,,1,,,,,,,,,
76.6,2.26,,,,,,1,,,,,,,,,
76.8,2.28,,,,,,1,,,,,,,,,
77,2.28,,,,,,1,,,,,,,,,
77.2,2.28,,,,,,1,,,,,,,,,
77.4,2.3,,,,,,1,,,,,,,,,
77.6,2.3,,,,,,1,,,,,,,,,
77.8,2.3,,,,,,1,,,,,,,,,
78,2.3,,,,,,1,,,,,,,,,
78.2,2.32,,,,,,1,,,,,,,,,
78.4,2.32,,,,,,1,,,,,,,,,
78.6,2.32,,,,,,1,,,,,,,,,
78.8,2.32,,,,,,1,,,,,,,,,
79,2.34,,,,,,1,,,,,,,,,
79.2,2.34,,,,,,1,,,,,,,,,
79.4,2.34,,,,,,1,,,,,,,,,
79.6,2.34,,,,,,1,,,,,,,,,
79.8,2.36,,,,,,1,,,,,,,,,
80,2.36,,,,,,1,,,,,,,,,
80.2,2.36,,,,,,1,,,,,,,,,
80.4,2.36,,,,,,1,,,,,,,,,
80.6,2.38,,,,,,1,,,,,,,,,
80.8,2.38,,,,,,1,,,,,,,,,
81,2.38,,,,,,1,,,,,,,,,
81.2,2.38,,,,,,1,,,,,,,,,
81.4,2.4,,,,,,1,,,,,,,,,
81.6,2.4,,,,,,1,,,,,,,,,
81.8,2.4,,,,,,1,,,,,,,,,
82,2.4,,,,,,1,,,,,,,,,
82.2,2.42,,,,,,1,,,,,,,,,
82.4,2.42,,,,,,1,,,,,,,,,
82.6,2.42,,,,,,1,,,,,,,,,
82.8,2.42,,,,,,1,,,,,,,,,
83,2.44,,,,,,1,,,,,,,,,
83.2,2.44,,,,,,1,,,,,,,,,
83.4,2.44,,,,,,1,,,,,,,,,
83.6,2.44,,,,,,1,,,,,,,,,
83.8,2.46,,,,,,1,,,,,,,,,
84,2.46,,,,,,1,,,,,,,,,
84.2,2.46,,,,,,1,,,,,,,,,
84.4,2.46,,,,,,1,,,,,,,,,
84.6,2.48,,,,,,1,,,,,,,,,
84.8,2.48,,,,,,1,,,,,,,,,
85,2.48,,,,,,1,,,,,,,,,
85.2,2.48,,,,,,1,,,,,,,,,
85.4,2.5,,,,,,1,,,,,,,,,
85.6,2.5,,,,,,1,,,,,,,,,
85.8,2.5,,,,,,1,,,,,,,,,
86,2.5,,,,,,1,,,,,,,,,
86.2,2.52,,,,,,1,,,,,,,,,
86.4,2.52,,,,,,1,,,,,,,,,
86.6,2.52,,,,,,1,,,,,,,,,
86.8,2.52,,,,,,1,,,,,,,,,
87,2.54,,,,,,1,,,,,,,,,
87.2,2.54,,,,,,1,,,,,,,,,
87.4,2.54,,,,,,1,,,,,,,,,
87.6,2.54,,,,,,1,,,,,,,,,
87.8,2.54,,,,,,1,,,,,,,,,
88,2.56,,,,,,1,,,,,,,,,
88.2,2.56,,,,,,1,,,,,,,,,
88.4,2.56,,,,,,1,,,,,,,,,
88.6,2.56,,,,,,1,,,,,,,,,
88.8,2.58,,,,,,1,,,,,,,,,
89,2.58,,,,,,1,,,,,,,,,
89.2,2.58,,,,,,1,,,,,,,,,
89.4,2.58,,,,,,1,,,,,,,,,
89.6,2.6,,,,,,1,,,,,,,,,
89.8,2.6,,,,,,1,,,,,,,,,
90,2.6,,,,,,1,,,,,,,,,
90.2,2.6,,,,,,1,,,,,,,,,
90.4,2.62,,,,,,1,,,,,,,,,
90.6,2.62,,,,,,1,,,,,,,,,
90.8,2.62,,,,,,1,,,,,,,,,
91,2.62,,,,,,1,,,,,,,,,
91.2,2.64,,,,,,1,,,,,,,,,
91.4,2.64,,,,,,1,,,,,,,,,
91.6,2.64,,,,,,1,,,,,,,,,
91.8,2.64,,,,,,1,,,,,,,,,
92,2.66,,,,,,1,,,,,,,,,
92.2,2.66,,,,,,1,,,,,,,,,
92.4,2.66,,,,,,1,,,,,,,,,
92.6,2.66,,,,,,1,,,,,,,,,
92.8,2.68,,,,,,1,,,,,,,,,
93,2.68,,,,,,1,,,,,,,,,
93.2,2.68,,,,,,1,,,,,,,,,
93.4,2.68,,,,,,1,,,,,,,,,
93.6,2.7,,,,,,1,,,,,,,,,
93.8,2.7,,,,,,1,,,,,,,,,
94,2.7,,,,,,1,,,,,,,,,
94.2,2.7,,,,,,1,,,,,,,,,
94.4,2.72,,,,,,1,,,,,,,,,
94.6,2.72,,,,,,1,,,,,,,,,
94.8,2.72,,,,,,1,,,,,,,,,
95,2.72,,,,,,1,,,,,,,,,
95.2,2.74,,,,,,1,,,,,,,,,
95.4,2.74,,,,,,1,,,,,,,,,
95.6,2.74,,,,,,1,,,,,,,,,
95.8,2.74,,,,,,1,,,,,,,,,
96,2.76,,,,,,1,,,,,,,,,
96.2,2.76,,,,,,1,,,,,,,,,
96.4,2.76,,,,,,1,,,,,,,,,
96.6,2.76,,,,,,1,,,,,,,,,
96.8,2.78,,,,,,1,,,,,,,,,
97,2.78,,,,,,1,,,,,,,,,
97.2,2.78,,,,,,1,,,,,,,,,
97.4,2.78,,,,,,1,,,,,,,,,
97.6,2.78,,,,,,1,,,,,,,,,
97.8,2.8,,,,,,1,,,,,,,,,
98,2.8,,,,,,1,,,,,,,,,
98.2,2.8,,,,,,1,,,,,,,,,
98.4,2.8,,,,,,1,,,,,,,,,
98.6,2.82,,,,,,1,,,,,,,,,
98.8,2.82,,,,,,1,,,,,,,,,
99,2.82,,,,,,1,,,,,,,,,
99.2,2.82,,,,,,1,,,,,,,,,
99.4,2.84,,,,,,1,,,,,,,,,
99.6,2.84,,,,,,1,,,,,,,,,
99.8,2.84,,,,,,1,,,,,,,,,
100,2.84,,,,,,1,,,,,,,,,
100.2,2.86,,,,,,1,,,,,,,,,
100.4,2.86,,,,,,1,,,,,,,,,
100.6,2.86,,,,,,1,,,,,,,,,
100.8,2.86,,,,,,1,,,,,,,,,
101,2.88,,,,,,1,,,,,,,,,
101.2,2.88,,,,,,1,,,,,,,,,
101.4,2.88,,,,,,1,,,,,,,,,
101.6,2.88,,,,,,1,,,,,,,,,
101.8,2.9,,,,,,1,,,,,,,,,
102,2.9,,,,,,1,,,,,,,,,
102.2,2.9,,,,,,1,,,,,,,,,
102.4,2.9,,,,,,1,,,,,,,,,
102.6,2.92,,,,,,1,,,,,,,,,
102.8,2.92,,,,,,1,,,,,,,,,
103,2.92,,,,,,1,,,,,,,,,
103.2,2.92,,,,,,1,,,,,,,,,
103.4,2.94,,,,,,1,,,,,,,,,
103.6,2.94,,,,,,1,,,,,,,,,
103.8,2.94,,,,,,1,,,,,,,,,
104,2.94,,,,,,1,,,,,,,,,
104.2,2.96,,,,,,1,,,,,,,,,
104.4,2.96,,,,,,1,,,,,,,,,
104.6,2.96,,,,,,1,,,,,,,,,
104.8,2.96,,,,,,1,,,,,,,,,
105,2.98,,,,,,1,,,,,,,,,
105.2,2.98,,,,,,1,,,,,,,,,
105.4,2.98,,,,,,1,,,,,,,,,
105.6,2.98,,,,,,1,,,,,,,,,
105.8,3,,,,,,1,,,,,,,,,
106,3,,,,,,1,,,,,,,,,
106.2,3,,,,,,1,,,,,,,,,
106.4,3,,,,,,1,,,,,,,,,
106.6,3.02,,,,,,1,,,,,,,,,
106.8,3.02,,,,,,1,,,,,,,,,
107,3.02,,,,,,1,,,,,,,,,
107.2,3.02,,,,,,1,,,,,,,,,
107.4,3.02,,,,,,1,,,,,,,,,
107.6,3.04,,,,,,1,,,,,,,,,
107.8,3.04,,,,,,1,,,,,,,,,
108,3.04,,,,,,1,,,,,,,,,
108.2,3.04,,,,,,1,,,,,,,,,
108.4,3.06,,,,,,1,,,,,,,,,
108.6,3.06,,,,,,1,,,,,,,,,
108.8,3.06,,,,,,1,,,,,,,,,
109,3.06,,,,,,1,,,,,,,,,
109.2,3.08,,,,,,1,,,,,,,,,
109.4,3.08,,,,,,1,,,,,,,,,
109.6,3.08,,,,,,1,,,,,,,,,
109.8,3.08,,,,,,1,,,,,,,,,
110,3.1,,,,,,1,,,,,,,,,
110.2,3.1,,,,,,1,,,,,,,,,
110.4,3.1,,,,,,1,,,,,,,,,
110.6,3.1,,,,,,1,,,,,,,,,
110.8,3.12,,,,,,1,,,,,,,,,
111,3.12,,,,,,1,,,,,,,,,
111.2,3.12,,,,,,1,,,,,,,,,
111.4,3.12,,,,,,1,,,,,,,,,
111.6,3.14,,,,,,1,,,,,,,,,
111.8,3.14,,,,,,1,,,,,,,,,
112,3.14,,,,,,1,,,,,,,,,
112.2,3.14,,,,,,1,,,,,,,,,
112.4,3.16,,,,,,1,,,,,,,,,
112.6,3.16,,,,,,1,,,,,,,,,
112.8,3.16,,,,,,1,,,,,,,,,
113,3.16,,,,,,1,,,,,,,,,
113.2,3.18,,,,,,1,,,,,,,,,
113.4,3.18,,,,,,1,,,,,,,,,
113.6,3.18,,,,,,1,,,,,,,,,
113.8,3.18,,,,,,1,,,,,,,,,
114,3.2,,,,,,1,,,,,,,,,
114.2,3.2,,,,,,1,,,,,,,,,
114.4,3.2,,,,,,1,,,,,,,,,
114.6,3.2,,,,,,1,,,,,,,,,
114.8,3.22,,,,,,1,,,,,,,,,
115,3.22,,,,,,1,,,,,,,,,
115.2,3.22,,,,,,1,,,,,,,,,
115.4,3.22,,,,,,1,,,,,,,,,
115.6,3.24,,,,,,1,,,,,,,,,
115.8,3.24,,,,,,1,,,,,,,,,
116,3.24,,,,,,1,,,,,,,,,
116.2,3.24,,,,,,1,,,,,,,,,
116.4,3.26,,,,,,1,,,,,,,,,
116.6,3.26,,,,,,1,,,,,,,,,
116.8,3.26,,,,,,1,,,,,,,,,
117,3.26,,,,,,1,,,,,,,,,
117.2,3.26,,,,,,1,,,,,,,,,
117.4,3.28,,,,,,1,,,,,,,,,
117.6,3.28,,,,,,1,,,,,,,,,
117.8,3.28,,,,,,1,,,,,,,,,
118,3.28,,,,,,1,,,,,,,,,
118.2,3.3,,,,,,1,,,,,,,,,
118.4,3.3,,,,,,1,,,,,,,,,
118.6,3.3,,,,,,1,,,,,,,,,
118.8,3.3,,,,,,1,,,,,,,,,
119,3.32,,,,,,1,,,,,,,,,
119.2,3.32,,,,,,1,,,,,,,,,
