Bvets Motor Noise Table 0.01
#
20,,,,,1.18,,,,,,,,,0.88,,
20.2,,,,,1.19,,,,,,,,,0.89,,
20.4,,,,,1.2,,,,,,,,,0.9,,
20.6,,,,,1.21,,,,,,,,,0.91,,
20.8,,,,,1.23,,,,,,,,,0.92,,
21,,,,,1.24,,,,,,,,,0.93,,
21.2,,,,,1.25,,,,,,,,,0.94,,
21.4,,,,,1.26,,,,,,,,,0.95,,
21.6,,,,,1.27,,,,,,,,,0.96,,
21.8,,,,,1.28,,,,,,,,,0.97,,
22,,,,,1.3,,,,,,,,,0.97,,
22.2,,,,,1.31,,,,,,,,,0.98,,
22.4,,,,,1.32,,,,,,,,,0.99,,
22.6,,,,,1.33,,,,,,,,,1,,
22.8,,,,,1.34,,,,,,,,,1.01,,
23,,,,,1.36,,,,,,,,,1.02,,
23.2,,,,,1.37,,,,,,,,,1.03,,
23.4,,,,,1.38,,,,,,,,,1.04,,
23.6,,,,,1.39,,,,,,,,,1.05,,
23.8,,,,,1.4,,,,,,,,,1.05,,
24,,,,,1.42,,,,,,,,,1.06,,
24.2,,,,,1.43,,,,,,,,,1.07,,
24.4,,,,,1.44,,,,,,,,,1.08,,
24.6,,,,,1.45,,,,,,,,,1.09,,
24.8,,,,,1.46,,,,,,,,,1.1,,
25,,,,,1.47,,,,,,,,,1.11,,
25.2,,,,,1.49,,,,,,,,,1.12,,
25.4,,,,,1.5,,,,,,,,,1.13,,
25.6,,,,,1.51,,,,,,,,,1.13,,
25.8,,,,,1.52,,,,,,,,,1.14,,
26,,,,,1.53,,,,,,,,,1.15,,
26.2,,,,,1.55,,,,,,,,,1.16,,
26.4,,,,,1.56,,,,,,,,,1.17,,
26.6,,,,,,,,,1,,,,,1.18,,
26.8,,,,,,,,,1.01,,,,,1.19,,
27,,,,,,,,,1.01,,,,,1.2,,
27.2,,,,,,,,,1.02,,,,,1.21,,
27.4,,,,,,,,,1.03,,,,,1.21,,
27.6,,,,,,,,,1.04,,,,,1.22,,
27.8,,,,,,,,,1.04,,,,,1.23,,
28,,,,,,,,,1.05,,,,,,,
28.2,,,,,,,,,1.06,,,,,,,
28.4,,,,,,,,,1.07,,,,,,,
28.6,,,,,,,,,1.07,,,,,,,
28.8,,,,,,,,,1.08,,,,,,,
29,,,,,,,,,1.09,,,,,,,
29.2,,,,,,,,,1.1,,,,,,,
29.4,,,,,,,,,1.1,,,,,,,
29.6,,,,,,,,,1.11,,,,,,,
29.8,,,,,,,,,1.12,,,,,,,
30,,,,,,,,,1.13,,,,,,,
30.2,,,,,,,,,1.13,,,,,,,
30.4,,,,,,,,,1.14,,,,,,,
30.6,,,,,,,,,1.15,,,,,,,
30.8,,,,,,,,,1.16,,,,,,,
31,,,,,,1.01,,,1.16,,,,,,,
31.2,,,,,,1.02,,,1.17,,,,,,,
31.4,,,,,,1.03,,,1.18,,,,,,,
31.6,,,,,,1.03,,,1.19,,,,,,,
31.8,,,,,,1.04,,,1.19,,,,,,,
32,,,,,,1.05,,,1.2,,,,,,,
32.2,,,,,,1.06,,,1.21,,,,,,,
32.4,,,,,,1.06,,,1.22,,,,,,,
32.6,,,,,,1.07,,,1.23,,,,,,,
32.8,,,,,,1.08,,,1.23,,,,,,,
33,,,,,,1.09,,,1.24,,,,,,,
33.2,,,,,,1.09,,,1.25,,,,,,,
33.4,,,,,,1.1,,,1.26,,,,,,,
33.6,,,,,,1.11,,,1.26,,,,,,,
33.8,,,,,,1.11,,,1.27,,,,,,,
34,,,,,,1.12,,,1.28,,,,,,,
34.2,,,,,,1.13,,,1.29,,,,,,,
34.4,,,,,,1.14,,,1.29,,,,,,,
34.6,,,,,,1.14,,,1.3,,,,,,,
34.8,,,,,,1.15,,,1.31,,,,,,,
35,,,,,,1.16,0.7,,,,,,,,,
35.2,,,,,,1.17,0.7,,,,,,,,,
35.4,,,,,,1.17,0.71,,,,,,,,,
35.6,,,,,,1.18,0.71,,,,,,,,,
35.8,,,,,,1.19,0.72,,,,,,,,,
36,,,,,,1.19,0.72,,,,,,,,,
36.2,,,,,,1.2,0.73,,,,,,,,,
36.4,,,,,,1.21,0.73,,,,,,,,,
36.6,,,,,,1.22,0.74,,,,,,,,,
36.8,,,,,,1.22,0.74,,,,,,,,,
37,,,,,,1.23,0.75,,,,,,,,,
37.2,,,,,,1.24,0.75,,,,,,,,,
37.4,,,,,,1.25,0.76,,,,,,,,,
37.6,,,,,,1.25,0.76,,,,,,,,,
37.8,,,,,,1.26,0.77,,,,,,,,,
38,,,,,,1.27,0.77,,,,,,,,,
38.2,,,,,,1.27,0.78,,,,,,,,,
38.4,,,,,,1.28,0.78,,,,,,,,,
38.6,,,,,,1.29,0.79,,,,,,,,,
38.8,,,,,,1.3,0.79,,,,,,,,,
39,,,,,,1.3,0.8,,,,,,,,,
39.2,,,,,,1.31,0.8,,,,,,,,,
39.4,,,,,,1.32,0.81,,,,,,,,,
39.6,,,,,,1.33,0.81,,,,,,,,,
39.8,,,,,,1.33,0.82,,,,,,,,,
40,,,,,,1.34,0.82,,,,,,,,,
40.2,,,,,,1.35,0.83,,,,,,,,,
40.4,,,,,,1.35,0.83,,,,,,,,,
40.6,,,,,,1.36,0.84,,,,,,,,,
40.8,,,,,,1.37,0.84,,,,,,,,,
41,,,,,,1.38,0.85,,,,,,,,,
41.2,,,,,,1.38,0.85,,,,,,,,,
41.4,,,,,,1.39,0.86,,,,,,,,,
41.6,,,,,,1.4,0.86,,,,,,,,,
41.8,,,,,,1.41,0.87,,,,,,,,,
42,,,,,,1.41,0.87,,,,,,,,,
42.2,,,,,,1.42,0.88,,,,,,,,,
42.4,,,,,,1.43,0.88,,,,,,,,,
42.6,,,,,,1.43,0.89,,,,,,,,,
42.8,,,,,,1.44,0.89,,,,,,,,,
43,,,,,,1.45,0.9,,,,,,,,,
43.2,,,,,,1.46,0.9,,,,,,,,,
43.4,,,,,,1.46,0.91,,,,,,,,,
43.6,,,,,,1.47,0.91,,,,,,,,,
43.8,,,,,,1.48,0.92,,,,,,,,,
44,,,,,,1.49,0.92,,,,,,,,,
44.2,,,,,,1.49,0.93,,,,,,,,,
44.4,,,,,,1.5,0.93,,,,,,,,,
44.6,,,,,,1.51,0.94,,,,,,,,,
44.8,,,,,,1.51,0.94,,,,,,,,,
45,,,,,,,0.95,0.72,,,,,,,,
45.2,,,,,,,0.95,0.72,,,,,,,,
45.4,,,,,,,0.96,0.72,,,,,,,,
45.6,,,,,,,0.96,0.72,,,,,,,,
45.8,,,,,,,0.97,0.73,,,,,,,,
46,,,,,,,0.97,0.73,,,,,,,,
46.2,,,,,,,0.98,0.73,,,,,,,,
46.4,,,,,,,0.98,0.74,,,,,,,,
46.6,,,,,,,0.99,0.74,,,,,,,,
46.8,,,,,,,0.99,0.74,,,,,,,,
47,,,,,,,1,0.75,,,,,,,,
47.2,,,,,,,1,0.75,,,,,,,,
47.4,,,,,,,1.01,0.75,,,,,,,,
47.6,,,,,,,1.01,0.76,,,,,,,,
47.8,,,,,,,1.02,0.76,,,,,,,,
48,,,,,,,1.02,0.76,,,,,,,,
48.2,,,,,,,1.03,0.77,,,,,,,,
48.4,,,,,,,1.03,0.77,,,,,,,,
48.6,,,,,,,1.04,0.77,,,,,,,,
48.8,,,,,,,1.04,0.78,,,,,,,,
49,,,,,,,1.05,0.78,,,,,,,,
49.2,,,,,,,1.05,0.78,,,,,,,,
49.4,,,,,,,1.06,0.79,,,,,,,,
49.6,,,,,,,1.06,0.79,,,,,,,,
49.8,,,,,,,1.07,0.79,,,,,,,,
50,,,,,,,1.07,0.8,,,,,,,,
50.2,,,,,,,1.08,0.8,,,,,,,,
50.4,,,,,,,1.08,0.8,,,,,,,,
50.6,,,,,,,1.09,0.8,,,,,,,,
50.8,,,,,,,1.09,0.81,,,,,,,,
51,,,,,,,1.1,0.81,,,,,,,,
51.2,,,,,,,1.1,0.81,,,,,,,,
51.4,,,,,,,1.11,0.82,,,,,,,,
51.6,,,,,,,1.11,0.82,,,,,,,,
51.8,,,,,,,1.12,0.82,,,,,,,,
52,,,,,,,1.12,0.83,,,,,,,,
52.2,,,,,,,1.13,0.83,,,,,,,,
52.4,,,,,,,1.13,0.83,,,,,,,,
52.6,,,,,,,1.14,0.84,,,,,,,,
52.8,,,,,,,1.14,0.84,,,,,,,,
53,,,,,,,1.15,0.84,,,,,,,,
53.2,,,,,,,1.15,0.85,,,,,,,,
53.4,,,,,,,1.16,0.85,,,,,,,,
53.6,,,,,,,1.16,0.85,,,,,,,,
53.8,,,,,,,1.17,0.86,,,,,,,,
54,,,,,,,1.17,0.86,,,,,,,,
54.2,,,,,,,1.18,0.86,,,,,,,,
54.4,,,,,,,1.18,0.87,,,,,,,,
54.6,,,,,,,1.19,0.87,,,,,,,,
54.8,,,,,,,1.19,0.87,,,,,,,,
55,,,,,,,,0.88,,,,,,,,
55.2,,,,,,,,0.88,,,,,,,,
55.4,,,,,,,,0.88,,,,,,,,
55.6,,,,,,,,0.88,,,,,,,,
55.8,,,,,,,,0.89,,,,,,,,
56,,,,,,,,0.89,,,,,,,,
56.2,,,,,,,,0.89,,,,,,,,
56.4,,,,,,,,0.9,,,,,,,,
56.6,,,,,,,,0.9,,,,,,,,
56.8,,,,,,,,0.9,,,,,,,,
57,,,,,,,,0.91,,,,,,,,
57.2,,,,,,,,0.91,,,,,,,,
57.4,,,,,,,,0.91,,,,,,,,
57.6,,,,,,,,0.92,,,,,,,,
57.8,,,,,,,,0.92,,,,,,,,
58,,,,,,,,0.92,,,,,,,,
58.2,,,,,,,,0.93,,,,,,,,
58.4,,,,,,,,0.93,,,,,,,,
58.6,,,,,,,,0.93,,,,,,,,
58.8,,,,,,,,0.94,,,,,,,,
59,,,,,,,,0.94,,,,,,,,
59.2,,,,,,,,0.94,,,,,,,,
59.4,,,,,,,,0.95,,,,,,,,
59.6,,,,,,,,0.95,,,,,,,,
59.8,,,,,,,,0.95,,,,,,,,
60,,,,,,,,0.96,,,,,,,,
60.2,,,,,,,,0.96,,,,,,,,
60.4,,,,,,,,0.96,,,,,,,,
60.6,,,,,,,,0.96,,,,,,,,
60.8,,,,,,,,0.97,,,,,,,,
61,,,,,,,,0.97,,,,,,,,
61.2,,,,,,,,0.97,,,,,,,,
61.4,,,,,,,,0.98,,,,,,,,
61.6,,,,,,,,0.98,,,,,,,,
61.8,,,,,,,,0.98,,,,,,,,
62,,,,,,,,0.99,,,,,,,,
62.2,,,,,,,,0.99,,,,,,,,
62.4,,,,,,,,0.99,,,,,,,,
62.6,,,,,,,,1,,,,,,,,
62.8,,,,,,,,1,,,,,,,,
63,,,,,,,,1,,,,,,,,
63.2,,,,,,,,1.01,,,,,,,,
63.4,,,,,,,,1.01,,,,,,,,
63.6,,,,,,,,1.01,,,,,,,,
63.8,,,,,,,,1.02,,,,,,,,
64,,,,,,,,1.02,,,,,,,,
64.2,,,,,,,,1.02,,,,,,,,
64.4,,,,,,,,1.03,,,,,,,,
64.6,,,,,,,,1.03,,,,,,,,
64.8,,,,,,,,1.03,,,,,,,,
65,,,,,,,,1.04,,,,,,,,
65.2,,,,,,,,1.04,,,,,,,,
65.4,,,,,,,,1.04,,,,,,,,
65.6,,,,,,,,1.04,,,,,,,,
65.8,,,,,,,,1.05,,,,,,,,
66,,,,,,,,1.05,,,,,,,,
66.2,,,,,,,,1.05,,,,,,,,
66.4,,,,,,,,1.06,,,,,,,,
66.6,,,,,,,,1.06,,,,,,,,
66.8,,,,,,,,1.06,,,,,,,,
67,,,,,,,,1.07,,,,,,,,
67.2,,,,,,,,1.07,,,,,,,,
67.4,,,,,,,,1.07,,,,,,,,
67.6,,,,,,,,1.08,,,,,,,,
67.8,,,,,,,,1.08,,,,,,,,
68,,,,,,,,1.08,,,,,,,,
68.2,,,,,,,,1.09,,,,,,,,
68.4,,,,,,,,1.09,,,,,,,,
68.6,,,,,,,,1.09,,,,,,,,
68.8,,,,,,,,1.1,,,,,,,,
69,,,,,,,,1.1,,,,,,,,
69.2,,,,,,,,1.1,,,,,,,,
69.4,,,,,,,,1.11,,,,,,,,
69.6,,,,,,,,1.11,,,,,,,,
69.8,,,,,,,,1.11,,,,,,,,
70,,,,,,,,1.12,,,,,,,,
70.2,,,,,,,,1.12,,,,,,,,
70.4,,,,,,,,1.12,,,,,,,,
70.6,,,,,,,,1.12,,,,,,,,
70.8,,,,,,,,1.13,,,,,,,,
71,,,,,,,,1.13,,,,,,,,
71.2,,,,,,,,1.13,,,,,,,,
71.4,,,,,,,,1.14,,,,,,,,
71.6,,,,,,,,1.14,,,,,,,,
71.8,,,,,,,,1.14,,,,,,,,
72,,,,,,,,1.15,,,,,,,,
72.2,,,,,,,,1.15,,,,,,,,
72.4,,,,,,,,1.15,,,,,,,,
72.6,,,,,,,,1.16,,,,,,,,
72.8,,,,,,,,1.16,,,,,,,,
73,,,,,,,,1.16,,,,,,,,
73.2,,,,,,,,1.17,,,,,,,,
73.4,,,,,,,,1.17,,,,,,,,
73.6,,,,,,,,1.17,,,,,,,,
73.8,,,,,,,,1.18,,,,,,,,
74,,,,,,,,1.18,,,,,,,,
74.2,,,,,,,,1.18,,,,,,,,
74.4,,,,,,,,1.19,,,,,,,,
74.6,,,,,,,,1.19,,,,,,,,
74.8,,,,,,,,1.19,,,,,,,,
75,,,,,,,,1.2,,,,,,,,
75.2,,,,,,,,1.2,,,,,,,,
75.4,,,,,,,,1.2,,,,,,,,
75.6,,,,,,,,1.2,,,,,,,,
75.8,,,,,,,,1.21,,,,,,,,
76,,,,,,,,1.21,,,,,,,,
76.2,,,,,,,,1.21,,,,,,,,
76.4,,,,,,,,1.22,,,,,,,,
76.6,,,,,,,,1.22,,,,,,,,
76.8,,,,,,,,1.22,,,,,,,,
77,,,,,,,,1.23,,,,,,,,
77.2,,,,,,,,1.23,,,,,,,,
77.4,,,,,,,,1.23,,,,,,,,
77.6,,,,,,,,1.24,,,,,,,,
77.8,,,,,,,,1.24,,,,,,,,
78,,,,,,,,1.24,,,,,,,,
78.2,,,,,,,,1.25,,,,,,,,
78.4,,,,,,,,1.25,,,,,,,,
78.6,,,,,,,,1.25,,,,,,,,
78.8,,,,,,,,1.26,,,,,,,,
79,,,,,,,,1.26,,,,,,,,
79.2,,,,,,,,1.26,,,,,,,,
79.4,,,,,,,,1.27,,,,,,,,
79.6,,,,,,,,1.27,,,,,,,,
79.8,,,,,,,,1.27,,,,,,,,
80,,,,,,,,1.28,,,,,,,,
80.2,,,,,,,,1.28,,,,,,,,
80.4,,,,,,,,1.28,,,,,,,,
80.6,,,,,,,,1.28,,,,,,,,
80.8,,,,,,,,1.29,,,,,,,,
81,,,,,,,,1.29,,,,,,,,
81.2,,,,,,,,1.29,,,,,,,,
81.4,,,,,,,,1.3,,,,,,,,
81.6,,,,,,,,1.3,,,,,,,,
81.8,,,,,,,,1.3,,,,,,,,
82,,,,,,,,1.31,,,,,,,,
82.2,,,,,,,,1.31,,,,,,,,
82.4,,,,,,,,1.31,,,,,,,,
82.6,,,,,,,,1.32,,,,,,,,
82.8,,,,,,,,1.32,,,,,,,,
83,,,,,,,,1.32,,,,,,,,
83.2,,,,,,,,1.33,,,,,,,,
83.4,,,,,,,,1.33,,,,,,,,
83.6,,,,,,,,1.33,,,,,,,,
83.8,,,,,,,,1.34,,,,,,,,
84,,,,,,,,1.34,,,,,,,,
84.2,,,,,,,,1.34,,,,,,,,
84.4,,,,,,,,1.35,,,,,,,,
84.6,,,,,,,,1.35,,,,,,,,
84.8,,,,,,,,1.35,,,,,,,,
85,,,,,,,,1.36,,,,,,,,
85.2,,,,,,,,1.36,,,,,,,,
85.4,,,,,,,,1.36,,,,,,,,
85.6,,,,,,,,1.36,,,,,,,,
85.8,,,,,,,,1.37,,,,,,,,
86,,,,,,,,1.37,,,,,,,,
86.2,,,,,,,,1.37,,,,,,,,
86.4,,,,,,,,1.38,,,,,,,,
86.6,,,,,,,,1.38,,,,,,,,
86.8,,,,,,,,1.38,,,,,,,,
87,,,,,,,,1.39,,,,,,,,
87.2,,,,,,,,1.39,,,,,,,,
87.4,,,,,,,,1.39,,,,,,,,
87.6,,,,,,,,1.4,,,,,,,,
87.8,,,,,,,,1.4,,,,,,,,
88,,,,,,,,1.4,,,,,,,,
88.2,,,,,,,,1.41,,,,,,,,
88.4,,,,,,,,1.41,,,,,,,,
88.6,,,,,,,,1.41,,,,,,,,
88.8,,,,,,,,1.42,,,,,,,,
89,,,,,,,,1.42,,,,,,,,
89.2,,,,,,,,1.42,,,,,,,,
89.4,,,,,,,,1.43,,,,,,,,
89.6,,,,,,,,1.43,,,,,,,,
89.8,,,,,,,,1.43,,,,,,,,
90,,,,,,,,1.44,,,,,,,,
90.2,,,,,,,,1.44,,,,,,,,
90.4,,,,,,,,1.44,,,,,,,,
90.6,,,,,,,,1.44,,,,,,,,
90.8,,,,,,,,1.45,,,,,,,,
91,,,,,,,,1.45,,,,,,,,
91.2,,,,,,,,1.45,,,,,,,,
91.4,,,,,,,,1.46,,,,,,,,
91.6,,,,,,,,1.46,,,,,,,,
91.8,,,,,,,,1.46,,,,,,,,
92,,,,,,,,1.47,,,,,,,,
92.2,,,,,,,,1.47,,,,,,,,
92.4,,,,,,,,1.47,,,,,,,,
92.6,,,,,,,,1.48,,,,,,,,
92.8,,,,,,,,1.48,,,,,,,,
93,,,,,,,,1.48,,,,,,,,
93.2,,,,,,,,1.49,,,,,,,,
93.4,,,,,,,,1.49,,,,,,,,
93.6,,,,,,,,1.49,,,,,,,,
93.8,,,,,,,,1.5,,,,,,,,
94,,,,,,,,1.5,,,,,,,,
94.2,,,,,,,,1.5,,,,,,,,
94.4,,,,,,,,1.51,,,,,,,,
94.6,,,,,,,,1.51,,,,,,,,
94.8,,,,,,,,1.51,,,,,,,,
95,,,,,,,,1.52,,,,,,,,
95.2,,,,,,,,1.52,,,,,,,,
95.4,,,,,,,,1.52,,,,,,,,
95.6,,,,,,,,1.52,,,,,,,,
95.8,,,,,,,,1.53,,,,,,,,
96,,,,,,,,1.53,,,,,,,,
96.2,,,,,,,,1.53,,,,,,,,
96.4,,,,,,,,1.54,,,,,,,,
96.6,,,,,,,,1.54,,,,,,,,
96.8,,,,,,,,1.54,,,,,,,,
97,,,,,,,,1.55,,,,,,,,
97.2,,,,,,,,1.55,,,,,,,,
97.4,,,,,,,,1.55,,,,,,,,
97.6,,,,,,,,1.56,,,,,,,,
97.8,,,,,,,,1.56,,,,,,,,
98,,,,,,,,1.56,,,,,,,,
98.2,,,,,,,,1.57,,,,,,,,
98.4,,,,,,,,1.57,,,,,,,,
98.6,,,,,,,,1.57,,,,,,,,
98.8,,,,,,,,1.58,,,,,,,,
99,,,,,,,,1.58,,,,,,,,
99.2,,,,,,,,1.58,,,,,,,,
99.4,,,,,,,,1.59,,,,,,,,
99.6,,,,,,,,1.59,,,,,,,,
99.8,,,,,,,,1.59,,,,,,,,
100,1,,,,,,,1.6,,,,,,,,
100.2,1,,,,,,,1.6,,,,,,,,
100.4,1,,,,,,,1.6,,,,,,,,
100.6,1,,,,,,,1.6,,,,,,,,
100.8,1,,,,,,,1.61,,,,,,,,
101,,,,,,,,1.61,,,,0.88,,,,
101.2,,,,,,,,1.61,,,,0.9,,,,
101.4,,,,,,,,1.62,,,,0.92,,,,
101.6,,,,,,,,1.62,,,,0.94,,,,
101.8,,,,,,,,1.62,,,,0.96,,,,
102,,,,,,,,1.63,,,,0.97,,,,
102.2,,,,,,,,1.63,,,,0.99,,,,
102.4,,,,,,,,1.63,,,,1.01,,,,
102.6,,,,,,,,1.64,,,,1.03,,,,
102.8,,,,,,,,1.64,,,,1.04,,,,
103,,,,,,,,1.64,,,,1.06,,,,
103.2,,,,,,,,1.65,,,,1.08,,,,
103.4,,,,,,,,1.65,,,,1.1,,,,
103.6,,,,,,,,1.65,,,,1.11,,,,
103.8,,,,,,,,1.66,,,,1.13,,,,
104,,,,,,,,1.66,,,,1.15,,,,
104.2,,,,,,,,1.66,,,,1.17,,,,
104.4,,,,,,,,1.67,,,,1.18,,,,
104.6,,,,,,,,1.67,,,,1.2,,,,
104.8,,,,,,,,1.67,,,,1.22,,,,
105,,,,,,,,1.68,,,,1.24,,,,
105.2,,,,,,,,1.68,,,,1.25,,,,
105.4,,,,,,,,1.68,,,,1.27,,,,
105.6,,,,,,,,1.68,,,,1.29,,,,
105.8,,,,,,,,1.69,,,,1.31,,,,
106,,,,,,,,1.69,,,,1.32,,,,
106.2,,,,,,,,1.69,,,,1.34,,,,
106.4,,,,,,,,1.7,,,,1.36,,,,
106.6,,,,,,,,1.7,,,,1.38,,,,
106.8,,,,,,,,1.7,,,,1.39,,,,
107,,,,,,,,1.71,,,,1.41,,,,
107.2,,,,,,,,1.71,,,,1.43,,,,
107.4,,,,,,,,1.71,,,,1.45,,,,
107.6,,,,0.33,,,,1.72,,,,,,,,
107.8,,,,0.35,,,,1.72,,,,,,,,
108,,,,0.36,,,,1.72,,,,,,,,
108.2,,,,0.38,,,,1.73,,,,,,,,
108.4,,,,0.4,,,,1.73,,,,,,,,
108.6,,,,0.41,,,,1.73,,,,,,,,
108.8,,,,0.43,,,,1.74,,,,,,,,
109,,,,0.45,,,,1.74,,,,,,,,
109.2,,,,0.46,,,,1.74,,,,,,,,
109.4,,,,0.48,,,,1.75,,,,,,,,
109.6,,,,0.5,,,,1.75,,,,,,,,
109.8,,,,0.51,,,,1.75,,,,,,,,
110,,,,0.53,,,,1.76,,,,,,,,
110.2,,,,0.54,,,,1.76,,,,,,,,
110.4,,,,0.56,,,,1.76,,,,,,,,
110.6,,,,0.58,,,,1.76,,,,,,,,
110.8,,,,0.59,,,,1.77,,,,,,,,
111,,,,0.61,,,,1.77,,,,,,,,
111.2,,,,0.63,,,,1.77,,,,,,,,
111.4,,,,0.64,,,,1.78,,,,,,,,
111.6,,,,0.66,,,,1.78,,,,,,,,
111.8,,,,0.68,,,,1.78,,,,,,,,
112,,,,0.69,,,,1.79,,,,,,,,
112.2,,,,0.71,,,,1.79,,,,,,,,
112.4,,,,0.73,,,,1.79,,,,,,,,
112.6,,,,0.75,,,,1.8,,,,,,,,
112.8,,,,0.77,,,,1.8,,,,,,,,
113,,,,0.78,,,,1.8,,,,,,,,
113.2,,,,0.79,,,,1.81,,,,,,,,
113.4,,,,0.8,,,,1.81,,,,,,,,
113.6,,,,0.81,,,,1.81,,,,,,,,
113.8,,,,0.83,,,,1.82,,,,,,,,
114,,,,0.84,,,,1.82,,,,,,,,
114.2,,,,0.85,,,,1.82,,,,,,,,
114.4,,,,0.86,,,,1.83,,,,,,,,
114.6,,,,0.87,,,,1.83,,,,,,,,
114.8,,,,0.89,,,,1.83,,,,,,,,
115,,,,0.9,,,,1.84,,,,,,,,
115.2,,,,0.91,,,,1.84,,,,,,,,
115.4,,,,0.92,,,,1.84,,,,,,,,
